subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,11/2/2020,5/22/2020,5/24/2020,Morning Consult,B/C,12000,lv,.03099273,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67712,131676,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/19/2020,5/26/2020,Firehouse Strategies/Øptimus,B/C,793,lv,.09213172,0,46.5,38.6,48.585483,40.727497,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-28-2020,66560,124046,5/28/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/21/2020,5/24/2020,Winston Group,B/C,1000,rv,.59300628,0,47,40,47.695445,39.964974,"","",https://www.winningtheissues.org/wp-content/uploads/2020/08/Winning-the-Issues-May-2020-National-Survey.pdf,67922,127164,8/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/23/2020,5/25/2020,Morning Consult,B/C,12000,lv,.03067458,0,49,42,50.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67713,131677,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/21/2020,5/26/2020,McLaughlin & Associates,C/D,1000,lv,.39940406,0,47,46,47.953951,42.924933,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2020/05/National-Monthly-May-Release.pdf,66549,124022,5/27/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/24/2020,5/26/2020,Morning Consult,B/C,12000,lv,.03037277,0,49,42,50.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67714,131678,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/23/2020,5/26/2020,YouGov,B,1157,rv,.22999744,0,47,39,46.986553,40.083719,"","",https://docs.cdn.yougov.com/5fsvmrvvhh/econTabReport.pdf,66545,124010,5/27/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/25/2020,5/27/2020,Morning Consult,B/C,12000,lv,.03008539,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67715,131679,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/23/2020,5/30/2020,Øptimus,B/C,789,lv,.06948993,0,46.2,37.1,48.285483,39.227497,"",T,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-01-2020,66696,124398,6/1/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/26/2020,5/28/2020,Morning Consult,B/C,12000,lv,.02981987,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67716,131680,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/27/2020,5/29/2020,Morning Consult,B/C,12000,lv,.02956473,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67717,131681,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/28/2020,5/30/2020,Morning Consult,B/C,12000,lv,.02932211,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67718,131682,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/26/2020,6/2/2020,Øptimus,B/C,795,lv,.09446223,0,46.5,36.7,48.585483,38.827497,"",T,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-04-2020,66735,124499,6/4/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/29/2020,5/31/2020,Morning Consult,B/C,12000,lv,.02909144,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67719,131683,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/28/2020,6/1/2020,Monmouth University,A+,742,rv,1.6226711,0,52,43,51.043414,41.997935,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_060320.pdf/,66703,124453,6/3/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/30/2020,6/1/2020,Morning Consult,B/C,12000,lv,.02887264,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67720,131684,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/28/2020,6/2/2020,NBC News/The Wall Street Journal,A-,1000,rv,1.4760968,0,51,40,51.083775,39.795489,"","",https://assets.documentcloud.org/documents/6938425/200266-NBCWSJ-June-Poll.pdf,66749,124532,6/7/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/31/2020,6/2/2020,YouGov,B,1244,rv,.24985685,0,46,40,45.986553,41.083719,"","",https://docs.cdn.yougov.com/c00sty9kik/econTabReport.pdf,66718,124449,6/3/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/31/2020,6/2/2020,Morning Consult,B/C,12000,lv,.02866498,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67721,131685,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/1/2020,6/3/2020,Morning Consult,B/C,12000,lv,.02847629,0,48,41,49.816922,42.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67722,131686,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/30/2020,6/6/2020,Øptimus,B/C,787,lv,.0717188,0,47.4,37.5,49.485483,39.627497,"",T,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-08-2020,66759,124554,6/8/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/2/2020,6/4/2020,Morning Consult,B/C,12000,lv,.0282986,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67723,131687,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/3/2020,6/5/2020,Morning Consult,B/C,12000,lv,.02813042,0,48,41,49.816922,42.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67771,131688,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,5/28/2020,6/10/2020,Democracy Fund + UCLA Nationscape,"",10601,rv,1.2543633,0,47,37,47.853952,38.859805,"","",https://www.usatoday.com/story/news/politics/elections/2020/06/18/nationscape-survey-joe-biden-holds-11-point-lead-over-donald-trump/3212761001//,66853,124771,6/18/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/4/2020,6/6/2020,Morning Consult,B/C,12000,lv,.02797298,0,48,41,49.816922,42.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67724,131689,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/2/2020,6/9/2020,Øptimus,B/C,762,lv,.09449755,0,46.9,39.4,48.985483,41.527497,"",T,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-11-2020,66786,124615,6/11/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/5/2020,6/7/2020,Morning Consult,B/C,12000,lv,.02782436,0,48,41,49.816922,42.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67772,131690,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/6/2020,6/8/2020,Morning Consult,B/C,12000,lv,.0276832,0,49,41,50.816922,42.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67725,131691,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/7/2020,6/7/2020,MSR Group,B/C,855,rv,1.136611,0,44.6,40.6,46.166636,40.724559,"","",https://projects.fivethirtyeight.com/polls/20200609_National_1.pdf,66772,124581,6/9/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/7/2020,6/9/2020,YouGov,B,1241,rv,.25154224,0,47,39,46.986553,40.083719,"","",https://docs.cdn.yougov.com/ngcg634q9k/econTabReport.pdf,66779,124600,6/10/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/7/2020,6/9/2020,Morning Consult,B/C,12000,lv,.02755191,0,49,41,50.816922,42.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67726,131692,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/6/2020,6/11/2020,Climate Nexus,"",9087,rv,1.1540088,0,48,42,47.675127,42.003284,"","",https://climatenexus.org/wp-content/uploads/2015/09/Climate-Nexus-National-Poll-Toplines-Climate-Change-Voter-Opinions-in-2020.pdf,66930,124978,6/26/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/8/2020,6/10/2020,Morning Consult,B/C,12000,lv,.02743781,0,49,42,50.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67727,131693,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/9/2020,6/11/2020,Morning Consult,B/C,12000,lv,.02733235,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67773,131694,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/6/2020,6/13/2020,Øptimus,B/C,742,lv,.07154508,0,46.7,38.5,48.785483,40.627497,"",T,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-15-2020,66810,124666,6/15/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/10/2020,6/12/2020,Morning Consult,B/C,12000,lv,.02723579,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67774,131695,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/11/2020,6/13/2020,Morning Consult,B/C,12000,lv,.02714493,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67775,131696,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/12/2020,6/14/2020,Morning Consult,B/C,12000,lv,.02706246,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67728,131697,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/9/2020,6/16/2020,Øptimus,B/C,686,lv,.18191715,0,45.3,38.7,47.385483,40.827497,"",T,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-18-2020,66850,124760,6/18/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/11/2020,6/16/2020,McLaughlin & Associates,C/D,1000,lv,.44461606,0,47,46,47.953951,42.924933,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2020/06/National-Monthly-Presentation-June-Release-1.pdf,66844,124743,6/17/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/13/2020,6/15/2020,Morning Consult,B/C,12000,lv,.02698927,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67729,131698,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/13/2020,6/15/2020,Winston Group,B/C,1000,rv,.65813886,0,45,42,45.695445,41.964974,"","",https://www.winningtheissues.org/wp-content/uploads/2020/08/Winning-the-Issues-June-2020-National-Survey.pdf,67923,127167,8/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/14/2020,6/16/2020,YouGov,B,1160,rv,.2361736,0,49,40,48.986553,41.083719,"","",https://docs.cdn.yougov.com/vgqowgynze/econTabReport.pdf,66838,124727,6/17/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/14/2020,6/16/2020,Morning Consult,B/C,12000,lv,.02693247,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67730,131699,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/15/2020,6/17/2020,Morning Consult,B/C,12000,lv,.02688475,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67731,131700,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/16/2020,6/18/2020,Morning Consult,B/C,12000,lv,.02684539,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67776,131701,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/17/2020,6/19/2020,Morning Consult,B/C,12000,lv,.02681384,0,49,42,50.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67732,131702,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/18/2020,6/20/2020,Morning Consult,B/C,12000,lv,.02679186,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67733,131703,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/19/2020,6/20/2020,Public Policy Polling,B,1013,rv,1.3687251,0,52,41,50.278643,41.060551,"","",https://www.protectourcare.org/wp-content/uploads/2020/06/NationalPOCMemoResultsJune20.pdf,66875,124815,6/23/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/19/2020,6/21/2020,Morning Consult,B/C,12000,lv,.02677829,0,49,42,50.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67777,131704,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/20/2020,6/22/2020,Morning Consult,B/C,12000,lv,.02678228,0,49,41,50.816922,42.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67734,131705,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/19/2020,6/24/2020,Opinium,"",1217,lv,.85494698,0,51.1,40.5,49.466259,40.462915,"","",https://www.opinium.com/resource-center/political-polling-us-presidential-race-covid-19-update/,67018,125234,7/8/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/21/2020,6/23/2020,Morning Consult,B/C,12000,lv,.02678932,0,49,41,50.816922,42.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67735,131706,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/21/2020,6/23/2020,YouGov,B,1230,rv,.25020066,0,48,41,47.986553,42.083719,"","",https://docs.cdn.yougov.com/cjd35jrh5o/econTabReport.pdf,66885,124873,6/24/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/22/2020,6/24/2020,Morning Consult,B/C,12000,lv,.02679597,0,49,41,50.816922,42.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67736,131707,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/23/2020,6/25/2020,Morning Consult,B/C,12000,lv,.02680525,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67737,131708,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/24/2020,6/26/2020,Morning Consult,B/C,12000,lv,.0268181,0,49,41,50.816922,42.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67738,131709,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/23/2020,6/27/2020,Øptimus,B/C,903,lv,.28371849,0,43.2,39.7,45.285483,41.827497,"",T,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-29-2020,66938,124996,6/29/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/22/2020,6/28/2020,Hart Research Associates,B/C,1000,lv,1.1901849,0,51,42,50.423799,42.231256,"","",https://www.protectourcare.org/wp-content/uploads/2020/06/FI12961-POC-Covid-19-June-2020.pdf,66977,125096,7/1/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/25/2020,6/27/2020,Morning Consult,B/C,12000,lv,.02682694,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67739,131710,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/26/2020,6/28/2020,Morning Consult,B/C,12000,lv,.02683847,0,49,42,50.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67740,131711,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/23/2020,7/1/2020,Global Strategy Group/Data for Progress,"",3249,rv,1.1231399,0,51,41,50.047521,41.00313,"","",https://www.climatepower2020.org/wp-content/uploads/sites/23/2020/07/GSG-2020-Research-Memo-FINAL-07162020.pdf,67115,125420,7/16/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/25/2020,6/29/2020,Suffolk University,A,1000,rv,1.7519777,0,50.5,37.3,50.820723,37.716645,"","",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2020/7_2_2020_final_marginals_pdftxt.pdf,66950,125019,6/30/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/26/2020,6/30/2020,Monmouth University,A+,733,rv,1.6109424,0,50,42,49.043414,40.997935,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_070220.pdf/,66972,125107,7/2/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/27/2020,6/29/2020,Morning Consult,B/C,12000,lv,.02686326,0,49,43,50.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67741,131712,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/28/2020,6/30/2020,Morning Consult,B/C,12000,lv,.02689,0,48,43,49.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67742,131713,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/28/2020,6/30/2020,YouGov,B,1198,rv,.2415357,0,49,40,48.986553,41.083719,"","",https://docs.cdn.yougov.com/k05rp8ded6/econTabReport.pdf,66967,125049,7/1/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/29/2020,7/1/2020,Morning Consult,B/C,12000,lv,.02691326,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67743,131714,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,6/30/2020,7/2/2020,Morning Consult,B/C,12000,lv,.02693916,0,49,42,50.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67744,131715,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/1/2020,7/3/2020,Morning Consult,B/C,12000,lv,.02696761,0,49,42,50.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67745,131716,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/2/2020,7/4/2020,Morning Consult,B/C,12000,lv,.026999,0,48,43,49.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67746,131717,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/3/2020,7/5/2020,Morning Consult,B/C,12000,lv,.02703575,0,48,43,49.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67747,131718,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/4/2020,7/6/2020,Morning Consult,B/C,12000,lv,.0270751,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67748,131719,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/5/2020,7/7/2020,YouGov,B,1165,rv,.23059207,0,51,40,50.986553,41.083719,"","",https://docs.cdn.yougov.com/lraqqdhd7j/econTabReport.pdf,67017,125217,7/8/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/5/2020,7/7/2020,Morning Consult,B/C,12000,lv,.02711766,0,49,42,50.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67749,131720,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/6/2020,7/8/2020,Morning Consult,B/C,12000,lv,.02715637,0,49,41,50.816922,42.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67750,131721,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/7/2020,7/9/2020,Morning Consult,B/C,12000,lv,.02719765,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67751,131722,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/8/2020,7/10/2020,Morning Consult,B/C,12000,lv,.02723445,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67752,131723,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/9/2020,7/11/2020,Morning Consult,B/C,12000,lv,.02728494,0,48,43,49.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67753,131724,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/10/2020,7/12/2020,Morning Consult,B/C,12000,lv,.02733883,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67754,131725,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/9/2020,7/12/2020,NBC News/The Wall Street Journal,A-,900,rv,1.257178,0,47,43,47.083775,42.795489,"","",https://assets.documentcloud.org/documents/6989473/200356-NBCWSJ-July-Poll-7-15-2020-Release.pdf,67110,125410,7/15/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/11/2020,7/13/2020,Morning Consult,B/C,12000,lv,.02739535,0,49,42,50.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67755,131726,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/12/2020,7/14/2020,Morning Consult,B/C,12000,lv,.02744599,0,49,42,50.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67756,131727,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/12/2020,7/14/2020,YouGov,B,1252,rv,.24347875,0,48,40,47.986553,41.083719,"","",https://docs.cdn.yougov.com/hpupr0zhkl/econTabReport.pdf,67100,125386,7/15/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/11/2020,7/14/2020,YouGov,B,1078,rv,.20964065,0,48,38,47.986553,39.083719,"","",https://docs.cdn.yougov.com/pf8xh3r9pm/20200714_yahoo_coronavirus_crosstabs.pdf,67103,125395,7/15/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/13/2020,7/15/2020,Morning Consult,B/C,12000,lv,.02749904,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67757,131728,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/14/2020,7/16/2020,Morning Consult,B/C,12000,lv,.02755441,0,48,43,49.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67778,131729,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/15/2020,7/17/2020,Morning Consult,B/C,12000,lv,.02761273,0,47,43,48.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67758,131730,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/15/2020,7/19/2020,GQR Research,B,1000,rv,1.3574857,0,53,46,51.66749,44.994654,"","",https://accountabletech.org/wp-content/uploads/2020/07/Accountable-Tech-071920-FQ.pdf,67637,126548,7/23/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/16/2020,7/18/2020,Morning Consult,B/C,12000,lv,.02767827,0,48,42,49.816922,43.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,67759,131731,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,7/16/2020,7/18/2020,Winston Group,B/C,1000,rv,.8236204,0,47,41,47.695445,40.964974,"","",https://www.winningtheissues.org/wp-content/uploads/2020/08/Winning-the-Issues-July-2020-National-Survey.pdf,67924,127168,8/5/2020,17:54:12  2 Nov 2020
